DATE,DFF
2013-02-22,0.15714285714285714286
2013-03-01,0.14714285714285714286
2013-03-08,0.15000000000000000000
2013-03-15,0.15142857142857142857
2013-03-22,0.15571428571428571429
2013-03-29,0.13285714285714285714
2013-04-05,0.13142857142857142857
2013-04-12,0.15000000000000000000
2013-04-19,0.15000000000000000000
2013-04-26,0.14000000000000000000
2013-05-03,0.13714285714285714286
2013-05-10,0.12857142857142857143
2013-05-17,0.11428571428571428571
2013-05-24,0.09142857142857142857
2013-05-31,0.08714285714285714286
2013-06-07,0.09571428571428571429
2013-06-14,0.09000000000000000000
2013-06-21,0.10428571428571428571
2013-06-28,0.09142857142857142857
2013-07-05,0.09142857142857142857
2013-07-12,0.09571428571428571429
2013-07-19,0.09000000000000000000
2013-07-26,0.09000000000000000000
2013-08-02,0.08714285714285714286
2013-08-09,0.08714285714285714286
2013-08-16,0.08285714285714285714
2013-08-23,0.08714285714285714286
2013-08-30,0.07571428571428571429
2013-09-06,0.07714285714285714286
2013-09-13,0.08000000000000000000
2013-09-20,0.08142857142857142857
2013-09-27,0.08285714285714285714
2013-10-04,0.07571428571428571429
2013-10-11,0.08571428571428571429
2013-10-18,0.10142857142857142857
2013-10-25,0.08714285714285714286
2013-11-01,0.07857142857142857143
2013-11-08,0.08000000000000000000
2013-11-15,0.08285714285714285714
2013-11-22,0.09000000000000000000
2013-11-29,0.08714285714285714286
2013-12-06,0.08428571428571428571
2013-12-13,0.08714285714285714286
2013-12-20,0.08714285714285714286
2013-12-27,0.08428571428571428571
2014-01-03,0.07714285714285714286
2014-01-10,0.07428571428571428571
2014-01-17,0.07000000000000000000
2014-01-24,0.07000000000000000000
2014-01-31,0.07000000000000000000
2014-02-07,0.06857142857142857143
2014-02-14,0.06285714285714285714
2014-02-21,0.06571428571428571429
2014-02-28,0.06857142857142857143
2014-03-07,0.07142857142857142857
2014-03-14,0.08000000000000000000
2014-03-21,0.08000000000000000000
2014-03-28,0.08285714285714285714
2014-04-04,0.07857142857142857143
2014-04-11,0.08285714285714285714
2014-04-18,0.09285714285714285714
2014-04-25,0.09857142857142857143
2014-05-02,0.09142857142857142857
2014-05-09,0.08571428571428571429
2014-05-16,0.08428571428571428571
2014-05-23,0.09000000000000000000
2014-05-30,0.08857142857142857143
2014-06-06,0.08857142857142857143
2014-06-13,0.09142857142857142857
2014-06-20,0.10000000000000000000
2014-06-27,0.10000000000000000000
2014-07-04,0.09571428571428571429
2014-07-11,0.09142857142857142857
2014-07-18,0.09000000000000000000
2014-07-25,0.09142857142857142857
2014-08-01,0.08857142857142857143
2014-08-08,0.09000000000000000000
2014-08-15,0.09000000000000000000
2014-08-22,0.09000000000000000000
2014-08-29,0.08714285714285714286
2014-09-05,0.08142857142857142857
2014-09-12,0.09000000000000000000
2014-09-19,0.09000000000000000000
2014-09-26,0.09000000000000000000
2014-10-03,0.08571428571428571429
2014-10-10,0.08857142857142857143
2014-10-17,0.09000000000000000000
2014-10-24,0.09000000000000000000
2014-10-31,0.08714285714285714286
2014-11-07,0.08571428571428571429
2014-11-14,0.09000000000000000000
2014-11-21,0.09857142857142857143
2014-11-28,0.09714285714285714286
2014-12-05,0.11000000000000000000
2014-12-12,0.12000000000000000000
2014-12-19,0.12285714285714285714
2014-12-26,0.13000000000000000000
2015-01-02,0.10857142857142857143
2015-01-09,0.12000000000000000000
2015-01-16,0.12142857142857142857
2015-01-23,0.12428571428571428571
2015-01-30,0.10857142857142857143
2015-02-06,0.10000000000000000000
2015-02-13,0.11714285714285714286
2015-02-20,0.12000000000000000000
2015-02-27,0.10571428571428571429
2015-03-06,0.10000000000000000000
2015-03-13,0.11571428571428571429
2015-03-20,0.11571428571428571429
2015-03-27,0.11714285714285714286
2015-04-03,0.11142857142857142857
2015-04-10,0.12142857142857142857
2015-04-17,0.12714285714285714286
2015-04-24,0.13000000000000000000
2015-05-01,0.12285714285714285714
2015-05-08,0.13000000000000000000
2015-05-15,0.13000000000000000000
2015-05-22,0.12571428571428571429
2015-05-29,0.11857142857142857143
2015-06-05,0.11285714285714285714
2015-06-12,0.13000000000000000000
2015-06-19,0.13428571428571428571
2015-06-26,0.13000000000000000000
2015-07-03,0.12428571428571428571
2015-07-10,0.13000000000000000000
2015-07-17,0.13142857142857142857
2015-07-24,0.13142857142857142857
2015-07-31,0.12857142857142857143
2015-08-07,0.12285714285714285714
2015-08-14,0.14428571428571428571
2015-08-21,0.14714285714285714286
2015-08-28,0.14571428571428571429
2015-09-04,0.13142857142857142857
2015-09-11,0.14000000000000000000
2015-09-18,0.14000000000000000000
2015-09-25,0.13857142857142857143
2015-10-02,0.12142857142857142857
2015-10-09,0.13000000000000000000
2015-10-16,0.13000000000000000000
2015-10-23,0.12714285714285714286
2015-10-30,0.11285714285714285714
2015-11-06,0.10571428571428571429
2015-11-13,0.12000000000000000000
2015-11-20,0.12285714285714285714
2015-11-27,0.12000000000000000000
2015-12-04,0.12000000000000000000
2015-12-11,0.13428571428571428571
2015-12-18,0.21000000000000000000
2015-12-25,0.36285714285714285714
2016-01-01,0.31285714285714285714
2016-01-08,0.31428571428571428571
2016-01-15,0.36000000000000000000
2016-01-22,0.36571428571428571429
2016-01-29,0.36714285714285714286
2016-02-05,0.35428571428571428571
2016-02-12,0.38000000000000000000
2016-02-19,0.37857142857142857143
2016-02-26,0.37714285714285714286
2016-03-04,0.35571428571428571429
2016-03-11,0.36000000000000000000
2016-03-18,0.36571428571428571429
2016-03-25,0.37000000000000000000
2016-04-01,0.35285714285714285714
2016-04-08,0.37000000000000000000
2016-04-15,0.37000000000000000000
2016-04-22,0.37000000000000000000
2016-04-29,0.36000000000000000000
2016-05-06,0.35000000000000000000
2016-05-13,0.37000000000000000000
2016-05-20,0.37000000000000000000
2016-05-27,0.37000000000000000000
2016-06-03,0.35857142857142857143
2016-06-10,0.37000000000000000000
2016-06-17,0.37285714285714285714
2016-06-24,0.38428571428571428571
2016-07-01,0.39142857142857142857
2016-07-08,0.40428571428571428571
2016-07-15,0.40000000000000000000
2016-07-22,0.40000000000000000000
2016-07-29,0.38571428571428571429
2016-08-05,0.37142857142857142857
2016-08-12,0.40000000000000000000
2016-08-19,0.40000000000000000000
2016-08-26,0.40000000000000000000
2016-09-02,0.38571428571428571429
2016-09-09,0.40000000000000000000
2016-09-16,0.40000000000000000000
2016-09-23,0.40000000000000000000
2016-09-30,0.38428571428571428571
2016-10-07,0.36857142857142857143
2016-10-14,0.40571428571428571429
2016-10-21,0.41000000000000000000
2016-10-28,0.41000000000000000000
2016-11-04,0.39571428571428571429
2016-11-11,0.41000000000000000000
2016-11-18,0.41000000000000000000
2016-11-25,0.41000000000000000000
2016-12-02,0.39571428571428571429
2016-12-09,0.41000000000000000000
2016-12-16,0.48142857142857142857
2016-12-23,0.66000000000000000000
2016-12-30,0.64428571428571428571
2017-01-06,0.61285714285714285714
2017-01-13,0.66000000000000000000
2017-01-20,0.66000000000000000000
2017-01-27,0.66000000000000000000
2017-02-03,0.64571428571428571429
2017-02-10,0.66000000000000000000
2017-02-17,0.66000000000000000000
2017-02-24,0.66000000000000000000
2017-03-03,0.64714285714285714286
2017-03-10,0.66000000000000000000
2017-03-17,0.73142857142857142857
2017-03-24,0.91000000000000000000
2017-03-31,0.89714285714285714286
2017-04-07,0.88428571428571428571
2017-04-14,0.91000000000000000000
2017-04-21,0.91000000000000000000
2017-04-28,0.89857142857142857143
2017-05-05,0.88714285714285714286
2017-05-12,0.91000000000000000000
2017-05-19,0.91000000000000000000
2017-05-26,0.91000000000000000000
2017-06-02,0.89857142857142857143
2017-06-09,0.91000000000000000000
2017-06-16,0.98142857142857142857
2017-06-23,1.1600000000000000
2017-06-30,1.1457142857142857
2017-07-07,1.13142857142857142857
2017-07-14,1.1600000000000000
2017-07-21,1.1600000000000000
2017-07-28,1.1600000000000000
2017-08-04,1.1471428571428571
2017-08-11,1.1600000000000000
2017-08-18,1.1600000000000000
2017-08-25,1.1600000000000000
2017-09-01,1.1471428571428571
2017-09-08,1.1600000000000000
2017-09-15,1.1600000000000000
2017-09-22,1.1600000000000000
2017-09-29,1.1457142857142857
2017-10-06,1.13142857142857142857
2017-10-13,1.1600000000000000
2017-10-20,1.1600000000000000
2017-10-27,1.1600000000000000
2017-11-03,1.1471428571428571
2017-11-10,1.1600000000000000
2017-11-17,1.1600000000000000
2017-11-24,1.1600000000000000
2017-12-01,1.1471428571428571
2017-12-08,1.1600000000000000
2017-12-15,1.2342857142857143
2017-12-22,1.4171428571428571
2017-12-29,1.4071428571428571
2018-01-05,1.3814285714285714
2018-01-12,1.4200000000000000
2018-01-19,1.4200000000000000
2018-01-26,1.4200000000000000
2018-02-02,1.4085714285714286
2018-02-09,1.4200000000000000
2018-02-16,1.4200000000000000
2018-02-23,1.4200000000000000
2018-03-02,1.4100000000000000
2018-03-09,1.4200000000000000
2018-03-16,1.4228571428571429
2018-03-23,1.5042857142857143
2018-03-30,1.6785714285714286
2018-04-06,1.6828571428571429
2018-04-13,1.6900000000000000
2018-04-20,1.6914285714285714
2018-04-27,1.7000000000000000
2018-05-04,1.6985714285714286
2018-05-11,1.7000000000000000
2018-05-18,1.7000000000000000
2018-05-25,1.7000000000000000
2018-06-01,1.7000000000000000
2018-06-08,1.7000000000000000
2018-06-15,1.7571428571428571
2018-06-22,1.9100000000000000
2018-06-29,1.9157142857142857
2018-07-06,1.9100000000000000
2018-07-13,1.9100000000000000
2018-07-20,1.9100000000000000
2018-07-27,1.9100000000000000
2018-08-03,1.9100000000000000
2018-08-10,1.9100000000000000
2018-08-17,1.9128571428571429
2018-08-24,1.9200000000000000
2018-08-31,1.9185714285714286
2018-09-07,1.9157142857142857
2018-09-14,1.9200000000000000
2018-09-21,1.9200000000000000
2018-09-28,1.9985714285714286
2018-10-05,2.1800000000000000
2018-10-12,2.1800000000000000
2018-10-19,2.1842857142857143
2018-10-26,2.1957142857142857
2018-11-02,2.1985714285714286
2018-11-09,2.1957142857142857
2018-11-16,2.1957142857142857
2018-11-23,2.2000000000000000
2018-11-30,2.2000000000000000
2018-12-07,2.1971428571428571
2018-12-14,2.1914285714285714
2018-12-21,2.2542857142857143
2018-12-28,2.4000000000000000
2019-01-04,2.4000000000000000
2019-01-11,2.4000000000000000
2019-01-18,2.4000000000000000
2019-01-25,2.4000000000000000
2019-02-01,2.4000000000000000
2019-02-08,2.4000000000000000
2019-02-15,2.4000000000000000
2019-02-22,2.4000000000000000
2019-03-01,2.4000000000000000
2019-03-08,2.4000000000000000
2019-03-15,2.4000000000000000
2019-03-22,2.4042857142857143
2019-03-29,2.4100000000000000
2019-04-05,2.4157142857142857
2019-04-12,2.4100000000000000
2019-04-19,2.4185714285714286
2019-04-26,2.4400000000000000
2019-05-03,2.4342857142857143
2019-05-10,2.3928571428571429
2019-05-17,2.3857142857142857
2019-05-24,2.3857142857142857
2019-05-31,2.3871428571428571
2019-06-07,2.3828571428571429
2019-06-14,2.3685714285714286
2019-06-21,2.3700000000000000
2019-06-28,2.3828571428571429
2019-07-05,2.4042857142857143
2019-07-12,2.4071428571428571
2019-07-19,2.4000000000000000
2019-07-26,2.4028571428571429
2019-08-02,2.3242857142857143
2019-08-09,2.1285714285714286
2019-08-16,2.1228571428571429
2019-08-23,2.1257142857142857
2019-08-30,2.1214285714285714
2019-09-06,2.1285714285714286
2019-09-13,2.1285714285714286
2019-09-20,2.1257142857142857
2019-09-27,1.8828571428571429
2019-10-04,1.8485714285714286
2019-10-11,1.8200000000000000
2019-10-18,1.8514285714285714
2019-10-25,1.8471428571428571
2019-11-01,1.7542857142857143
2019-11-08,1.5585714285714286
2019-11-15,1.5500000000000000
2019-11-22,1.5500000000000000
2019-11-29,1.5514285714285714
2019-12-06,1.5542857142857143
2019-12-13,1.5500000000000000
2019-12-20,1.5514285714285714
2019-12-27,1.5500000000000000
2020-01-03,1.5500000000000000
2020-01-10,1.5485714285714286
2020-01-17,1.5414285714285714
2020-01-24,1.5500000000000000
2020-01-31,1.5628571428571429
2020-02-07,1.5885714285714286
2020-02-14,1.5800000000000000
2020-02-21,1.5842857142857143
2020-02-28,1.5800000000000000
2020-03-06,1.3728571428571429
2020-03-13,1.09285714285714285714
2020-03-20,0.47142857142857142857
2020-03-27,0.12428571428571428571
2020-04-03,0.07571428571428571429
2020-04-10,0.05000000000000000000
2020-04-17,0.05000000000000000000
2020-04-24,0.04857142857142857143
2020-05-01,0.04571428571428571429
2020-05-08,0.05000000000000000000
2020-05-15,0.05000000000000000000
2020-05-22,0.05000000000000000000
2020-05-29,0.05000000000000000000
2020-06-05,0.05714285714285714286
2020-06-12,0.07428571428571428571
2020-06-19,0.08714285714285714286
2020-06-26,0.08285714285714285714
2020-07-03,0.08285714285714285714
2020-07-10,0.09000000000000000000
2020-07-17,0.09285714285714285714
2020-07-24,0.09285714285714285714
2020-07-31,0.09714285714285714286
2020-08-07,0.10000000000000000000
2020-08-14,0.10000000000000000000
2020-08-21,0.09428571428571428571
2020-08-28,0.08857142857142857143
2020-09-04,0.09000000000000000000
2020-09-11,0.09000000000000000000
2020-09-18,0.09000000000000000000
2020-09-25,0.09000000000000000000
2020-10-02,0.09000000000000000000
2020-10-09,0.09000000000000000000
2020-10-16,0.09000000000000000000
2020-10-23,0.09000000000000000000
2020-10-30,0.09000000000000000000
2020-11-06,0.09000000000000000000
2020-11-13,0.09000000000000000000
2020-11-20,0.08714285714285714286
2020-11-27,0.08000000000000000000
2020-12-04,0.08714285714285714286
2020-12-11,0.09000000000000000000
2020-12-18,0.09000000000000000000
2020-12-25,0.09000000000000000000
2021-01-01,0.09000000000000000000
2021-01-08,0.09000000000000000000
2021-01-15,0.09000000000000000000
2021-01-22,0.08714285714285714286
2021-01-29,0.07714285714285714286
2021-02-05,0.07714285714285714286
2021-02-12,0.07857142857142857143
2021-02-19,0.07714285714285714286
2021-02-26,0.07000000000000000000
2021-03-05,0.07000000000000000000
2021-03-12,0.07000000000000000000
2021-03-19,0.07000000000000000000
2021-03-26,0.07000000000000000000
2021-04-02,0.06857142857142857143
2021-04-09,0.07000000000000000000
2021-04-16,0.07000000000000000000
2021-04-23,0.07000000000000000000
2021-04-30,0.06571428571428571429
2021-05-07,0.05714285714285714286
2021-05-14,0.06000000000000000000
2021-05-21,0.06000000000000000000
2021-05-28,0.05857142857142857143
2021-06-04,0.05571428571428571429
2021-06-11,0.06000000000000000000
2021-06-18,0.07142857142857142857
2021-06-25,0.10000000000000000000
2021-07-02,0.09714285714285714286
2021-07-09,0.10000000000000000000
2021-07-16,0.10000000000000000000
2021-07-23,0.10000000000000000000
2021-07-30,0.09571428571428571429
2021-08-06,0.09142857142857142857
2021-08-13,0.10000000000000000000
2021-08-20,0.09571428571428571429
2021-08-27,0.08857142857142857143
2021-09-03,0.07714285714285714286
2021-09-10,0.08000000000000000000
2021-09-17,0.08000000000000000000
2021-09-24,0.08000000000000000000
2021-10-01,0.07714285714285714286
2021-10-08,0.08000000000000000000
2021-10-15,0.08000000000000000000
2021-10-22,0.08000000000000000000
2021-10-29,0.07857142857142857143
2021-11-05,0.07714285714285714286
2021-11-12,0.08000000000000000000
2021-11-19,0.08000000000000000000
2021-11-26,0.08000000000000000000
2021-12-03,0.07857142857142857143
2021-12-10,0.08000000000000000000
2021-12-17,0.08000000000000000000
2021-12-24,0.08000000000000000000
2021-12-31,0.07857142857142857143
2022-01-07,0.07714285714285714286
2022-01-14,0.08000000000000000000
2022-01-21,0.08000000000000000000
2022-01-28,0.08000000000000000000
2022-02-04,0.08000000000000000000
2022-02-11,0.08000000000000000000
2022-02-18,0.08000000000000000000
2022-02-25,0.08000000000000000000
2022-03-04,0.08000000000000000000
2022-03-11,0.08000000000000000000
2022-03-18,0.15142857142857142857
2022-03-25,0.33000000000000000000
2022-04-01,0.33000000000000000000
2022-04-08,0.33000000000000000000
2022-04-15,0.33000000000000000000
2022-04-22,0.33000000000000000000
2022-04-29,0.33000000000000000000
2022-05-06,0.47285714285714285714
2022-05-13,0.83000000000000000000
2022-05-20,0.83000000000000000000
2022-05-27,0.83000000000000000000
2022-06-03,0.83000000000000000000
2022-06-10,0.83000000000000000000
2022-06-17,1.04428571428571428571
2022-06-24,1.5800000000000000
2022-07-01,1.5800000000000000
2022-07-08,1.5800000000000000
2022-07-15,1.5800000000000000
2022-07-22,1.5800000000000000
2022-07-29,1.7928571428571429
2022-08-05,2.3271428571428571
2022-08-12,2.3300000000000000
2022-08-19,2.3300000000000000
2022-08-26,2.3300000000000000
2022-09-02,2.3300000000000000
2022-09-09,2.3300000000000000
2022-09-16,2.3300000000000000
2022-09-23,2.5442857142857143
2022-09-30,3.0800000000000000
2022-10-07,3.0800000000000000
2022-10-14,3.0800000000000000
2022-10-21,3.0800000000000000
2022-10-28,3.0800000000000000
2022-11-04,3.2942857142857143
2022-11-11,3.8300000000000000
2022-11-18,3.8300000000000000
2022-11-25,3.8300000000000000
2022-12-02,3.8300000000000000
2022-12-09,3.8300000000000000
2022-12-16,3.9728571428571429
2022-12-23,4.3300000000000000
2022-12-30,4.3300000000000000
2023-01-06,4.3300000000000000
2023-01-13,4.3300000000000000
2023-01-20,4.3300000000000000
2023-01-27,4.3300000000000000
2023-02-03,4.4014285714285714
2023-02-10,4.5785714285714286
2023-02-17,4.5800000000000000
2023-02-24,4.5800000000000000
2023-03-03,4.5742857142857143
2023-03-10,4.5700000000000000
2023-03-17,4.5771428571428571
2023-03-24,4.6514285714285714
2023-03-31,4.8300000000000000
2023-04-07,4.8300000000000000
2023-04-14,4.8300000000000000
2023-04-21,4.8300000000000000
2023-04-28,4.8300000000000000
2023-05-05,4.9014285714285714
2023-05-12,5.0800000000000000
2023-05-19,5.0800000000000000
2023-05-26,5.0800000000000000
2023-06-02,5.0800000000000000
2023-06-09,5.0800000000000000
2023-06-16,5.0785714285714286
2023-06-23,5.0742857142857143
2023-06-30,5.0714285714285714
2023-07-07,5.0800000000000000
2023-07-14,5.0785714285714286
2023-07-21,5.0800000000000000
2023-07-28,5.1514285714285714
2023-08-04,5.3300000000000000
2023-08-11,5.3300000000000000
2023-08-18,5.3300000000000000
2023-08-25,5.3300000000000000
2023-09-01,5.3300000000000000
2023-09-08,5.3300000000000000
2023-09-15,5.3300000000000000
2023-09-22,5.3300000000000000
2023-09-29,5.3300000000000000
2023-10-06,5.3300000000000000
